id,created_utc,anio,mes,sub,tipo,ticker,n_tickers,sha256_texto,deepseek,openai,claude,etiqueta_equipo,votos,flag_empate
nx99411,1767363634.0,2026,1,pennystocks,comments,DVLT,2,5484a902a9a715da71239ef798997328f9363f123e36aff81503dbf613d8ecf5,neutral,neutral,neutral,neutral,3,False
nx96edx,1767362695.0,2026,1,pennystocks,comments,DVLT,1,4fec67f2903b36f4fc339133ab143f879d7f0e39ee554707c5d9a62049fc03ea,compra,compra,compra,compra,3,False
1t4qvlm,1778011716.0,2026,5,pennystocks,submissions,GCT,1,1cbb3187652414dba44c306390ff3f70178d3466988561ec2bfcb4320d4f6787,compra,compra,compra,compra,3,False
1t92g8v,1778406115.0,2026,5,pennystocks,submissions,NAV,1,9ea8ff475c72f2e09111b9fbc7a3a216720a3b62c2bae82ddc7da4346dfa5c9f,neutral,neutral,compra,neutral,2,False
1tbhor4,1778626794.0,2026,5,pennystocks,submissions,REKR,1,c6a709732b4cec8ec9fd122ed2aafa90b72e5fa2f8549b3167f8af9753d83452,compra,compra,compra,compra,3,False
1q5q2y4,1767722949.0,2026,1,pennystocks,submissions,SPCE,1,fcffddb786a95816037226974a2d94c920b21a2711fb6230aca9d402db263bfe,compra,compra,compra,compra,3,False
1tc7ogk,1778695495.0,2026,5,pennystocks,submissions,COO,1,9aa6b8931c87d762c0af17b2361a0004141b425c41f9c975197cbad1d32e6e92,compra,compra,compra,compra,3,False
1t6icqc,1778177001.0,2026,5,pennystocks,submissions,DNN,1,3d1b433f3aba9d7da3cfa62ffba061d75a74014462ea08ac0bb202d39abaf0d8,compra,compra,compra,compra,3,False
nx3abqo,1767281564.0,2026,1,pennystocks,comments,ASST,2,0efdb5c1119fca29051ae17dd9fe9fc73a09e7c73f91c968ce7d274a5a035f0c,neutral,neutral,neutral,neutral,3,False
1t7pgc9,1778286117.0,2026,5,pennystocks,submissions,INTC,1,8e8888415e09a2419ed69fb4f90bf15716c104b13e7aaac85da64192f24e1a3c,neutral,neutral,venta,neutral,2,False
1q2mf5r,1767418779.0,2026,1,pennystocks,submissions,ARBE,1,e33a52b0a90bceedde18258558c780e9431d885f89b81d6dfc5c8a857a57033a,compra,compra,compra,compra,3,False
nx67y74,1767314812.0,2026,1,pennystocks,comments,MSAI,1,f34985d40ebee2d00592293a9b9d0f6fe6a5ac146db9ffbb17e4a196ded5bde5,compra,neutral,compra,compra,2,False
1t6a1gb,1778159258.0,2026,5,pennystocks,submissions,AMD,1,01acff1221b80bbe0bb25bfb3b8c93f9cd8e8e4203f979e742d1c2bb8300f169,neutral,compra,compra,compra,2,False
ojcdxq0,1777652195.0,2026,5,pennystocks,comments,XRX,1,c30ec8cfb7d4c9b6f24f2247d2434aa3aded1813ded0c0670f35224b37f0a509,compra,compra,compra,compra,3,False
1q40jca,1767558225.0,2026,1,pennystocks,submissions,MVIS,1,b56d7209dc34b766e9a5dea30f6330402aa05f993a7d18f0ec07fa8212383058,compra,compra,compra,compra,3,False
1q4xklu,1767646033.0,2026,1,pennystocks,submissions,ATER,1,e94f307f2cd3681286384576156a6ec7d7f54d6e9e617d49bf8251bb3e86da8e,compra,compra,compra,compra,3,False
1q30rf3,1767461993.0,2026,1,pennystocks,submissions,SMX,1,d20f9e8a71fc4eb41fe76986df10803d5a4d4f1c2059f574d73c0aa5af003450,neutral,neutral,compra,neutral,2,False
1q7a0yb,1767873770.0,2026,1,pennystocks,submissions,LTM,1,e256ff2779a06b65687f8392d01217c53e5d9eb560b078e89d5e436780568cb1,neutral,compra,compra,compra,2,False
1q6xtut,1767834677.0,2026,1,pennystocks,submissions,GPUS,1,1696c00c9881a4926a746175a22a06e7fc3e102b1d76b3981f9bd595550bc561,compra,compra,compra,compra,3,False
nx7g9qk,1767331637.0,2026,1,pennystocks,comments,BURU,1,070e6e6f14141cd00b3ac6f0364958a44caf09ca320b6b985e9ed615e9139cef,compra,compra,compra,compra,3,False
ojbaqqk,1777640960.0,2026,5,pennystocks,comments,TMC,1,ba60f47da898973ef795d631a6776beaf49bcfebb96e32c01d365ac3e75d9c7c,compra,compra,compra,compra,3,False
nx87n29,1767346215.0,2026,1,pennystocks,comments,SLS,1,7da1f5aca28879bd1230b94828569a9cd1be368563b8782cd7fbc931c6aa0463,compra,compra,compra,compra,3,False
nx9bxje,1767364598.0,2026,1,pennystocks,comments,SMX,1,3f555e96dd51b3c6b0aa3b657abff02f40b8f4460159ed9277393e983b739a9e,neutral,neutral,neutral,neutral,3,False
ojcwh4i,1777657246.0,2026,5,pennystocks,comments,XRX,1,aec5e63437e30da28b3d98d54aa257ae622d2506c9dc810b50c10a548d4929dd,compra,compra,compra,compra,3,False
1t6dh3m,1778166828.0,2026,5,pennystocks,submissions,HUT,3,f3f5a311ecc15edd541e8454bc88de4ef73db8c9f9a869b05252aaf91239d1bb,neutral,neutral,neutral,neutral,3,False
ojd4f9i,1777659432.0,2026,5,pennystocks,comments,BYND,2,ab01a7211524b308e7c45aebeef2301b63738a334b0ad1ca5ee184009a00572b,neutral,neutral,compra,neutral,2,False
nx315u6,1767278201.0,2026,1,pennystocks,comments,JPM,1,a71bee744ba7776551eaab8b69e86ebecc41f86246c85c13316aabd6c2d90df7,neutral,neutral,neutral,neutral,3,False
1ta7hy7,1778515027.0,2026,5,pennystocks,submissions,BLNK,1,38ea42b61498a2a777c5a50b06b57078cbff041f61c02a468a5a02de4a13e85e,compra,compra,compra,compra,3,False
ojcn8y4,1777654765.0,2026,5,pennystocks,comments,XRX,1,561a2c4b7e089ddbde50720485eae16f6c6722ab6c8bc2611c06efddb7dfdf8f,neutral,neutral,neutral,neutral,3,False
nx1fwpy,1767246117.0,2026,1,pennystocks,comments,BYND,1,b44305883716988557f54b9918d0aceeb9a2787e4556ea17a0ceea970b94946c,neutral,neutral,neutral,neutral,3,False
ojc86nt,1777650599.0,2026,5,pennystocks,comments,BYND,2,e424d9e588bcbe929e3a1241d2d644ac0dfef03cf7825e89b1bec8ec64f6b662,compra,neutral,compra,compra,2,False
1t13sw0,1777664713.0,2026,5,pennystocks,submissions,XRX,1,095a657e4f9f044c05d40bef0f1bfd1f78e2d1ffc34e203a966cf3b6448752a9,neutral,compra,compra,compra,2,False
1q50l68,1767652768.0,2026,1,pennystocks,submissions,SLS,1,5c08c6bca1db24e8230ea184fa554724e3a39594d7616b0cc4b4e25513e8555c,compra,compra,compra,compra,3,False
1tb7ho6,1778604871.0,2026,5,pennystocks,submissions,GPUS,1,ecb19c0fb5a3020e5f44d31d88d719dd751ac358f7bbe5e001ed1aee4c655d03,compra,compra,compra,compra,3,False
ojbo34k,1777645026.0,2026,5,pennystocks,comments,XRX,1,327f9f1c260d0b811ca3e3cbb8898bb54480e183e9cf3fff0bae576020fae3a6,neutral,venta,venta,venta,2,False
ojck6ay,1777653935.0,2026,5,pennystocks,comments,XRX,1,525bd8a9ac9c93247ba8998fe78d6ccf04e4915611a58f292ad0735baaabdc04,compra,compra,compra,compra,3,False
nx3hssc,1767284006.0,2026,1,pennystocks,comments,LUNR,1,bfec0a535bd2b91be707824b11823eed24d51f0273569913b2b00cba831d7275,venta,venta,neutral,venta,2,False
1q399fj,1767481946.0,2026,1,pennystocks,submissions,RAD,1,8930bfd7374e98499604cb3ee95d27b5887fc180fe4aa24421ea38d92c7751fc,venta,venta,venta,venta,3,False
1t85w4j,1778335428.0,2026,5,pennystocks,submissions,GDC,1,e9cf2f6b16c275ff87bb04e587ddee1fe41bc135f7e312a791fc879dd44e41da,neutral,venta,venta,venta,2,False
1q69kok,1767772849.0,2026,1,pennystocks,submissions,OPTT,1,7a19a2aa90c9a6e44e6706a7988f38d155c88d70d366e8a04c00b8e85bd00468,neutral,neutral,neutral,neutral,3,False
nx8rb90,1767356705.0,2026,1,pennystocks,comments,SLS,1,344ad0cffe1f043db0483a89dc08d26b67ef7a6e780def8771aa67e646d5d88e,compra,compra,compra,compra,3,False
oj9c7pf,1777608473.0,2026,5,pennystocks,comments,XRX,1,546b8e4373ff53f016265d5d44ccb42c1bb5418cf67fba645924d79600470cec,neutral,neutral,neutral,neutral,3,False
1q67x2f,1767766952.0,2026,1,pennystocks,submissions,SLS,1,82833a19a4a628401b1742316d91ca935373fd0b54dc33b65146607f9eb6ed0a,neutral,neutral,compra,neutral,2,False
1q5mky0,1767715425.0,2026,1,pennystocks,submissions,ACHR,4,7b594c63e3e9c0b50a97c8d4eacc78321023f073e1e52adc50a9b262f1e528a3,neutral,neutral,neutral,neutral,3,False
nx4s6c9,1767298116.0,2026,1,pennystocks,comments,SLS,1,1b4b9779b5003e8ff1b3f8f36a727b23c50ca7c2fe6ac128b54eaa3794f25c75,compra,compra,compra,compra,3,False
nx3md5c,1767285474.0,2026,1,pennystocks,comments,PSTV,1,ba86b78ca8720148c8206df5c2f7b8ff529325d7894505f39ade9062e565b206,compra,compra,compra,compra,3,False
oj8iei6,1777597358.0,2026,5,pennystocks,comments,SI,1,45a2cfd849fd1b1d10697b48cd51da3a764c151f326acb7d63852baa7b81983e,compra,compra,compra,compra,3,False
ojcrwwv,1777656017.0,2026,5,pennystocks,comments,SOUN,1,0e533d59f68a5ea10019a3e9615f4358c4605f4129e4a4905b9d5def99a7ef69,compra,compra,compra,compra,3,False
1t6pzif,1778193822.0,2026,5,pennystocks,submissions,SI,1,4a72eff5179f0864b40247662fd87bdcc584543523c54abe1f26929dfd08e381,neutral,compra,compra,compra,2,False
ojar9kz,1777633825.0,2026,5,pennystocks,comments,XRX,1,b97080011b404eff70790ade42b805ad575e9e06f37489e93da7a9463d3b17c7,compra,compra,compra,compra,3,False
1t6a3kp,1778159398.0,2026,5,pennystocks,submissions,SNAP,1,864dbd918085f6004bfdc4d17e22143f5039a9332b5255fa89324e13f219e7f7,neutral,neutral,neutral,neutral,3,False
1q3prqd,1767532789.0,2026,1,pennystocks,submissions,SMX,1,27bff7ada8463d0e9d1878fbb7f9cce36c0cb53a17d4fe6c8338523d1a61aa73,compra,compra,compra,compra,3,False
ojczfd2,1777658037.0,2026,5,pennystocks,comments,XRX,1,3958a52ca5f72dab75403883fe3b0e0bff24ad78277d5c0923723d029817dc4e,neutral,neutral,neutral,neutral,3,False
1q6gl5i,1767795644.0,2026,1,pennystocks,submissions,ATER,1,5898edad375d077a9dde88bec7c62d0ac1d1217d5f7bad97e15f6ef7a40e5356,compra,compra,compra,compra,3,False
nx939rk,1767361585.0,2026,1,pennystocks,comments,BURU,1,183fb292698854fde0ad38ede93c68f18ada2b00590036b9844509b2866b883b,venta,venta,venta,venta,3,False
oja5jjd,1777622689.0,2026,5,pennystocks,comments,CAR,1,6f84403d73a44a3c2ea39936bc8a0856f46c73ba6c3b464e0ebbf2e1dbf9c16d,compra,neutral,neutral,neutral,2,False
ojczp86,1777658110.0,2026,5,pennystocks,comments,XRX,1,e27672d202550ca60d39cb1a3e5725e1d3802883fa9f88e3cc5e50a60783bb94,compra,compra,compra,compra,3,False
1t3042g,1777848618.0,2026,5,pennystocks,submissions,ATCH,1,e529b5daa7d42e64ff05eec1d5eb6fc28cd250de91e487bcc9207953741199c8,compra,compra,compra,compra,3,False
oj9pm1g,1777614321.0,2026,5,pennystocks,comments,GPUS,1,0ffafb351a479730020749223a59dd398898a0c46852cc81053ece20b5dbdda0,compra,compra,compra,compra,3,False
1q6dx3u,1767788397.0,2026,1,pennystocks,submissions,CTM,1,67dcb0db78f6f7a897e859e0adbc546deb4b4fc58628a3ac97fa5e3df40d6a76,neutral,neutral,compra,neutral,2,False
ojbftgz,1777642567.0,2026,5,pennystocks,comments,SOBR,1,b91a35e9fab1f7fbbba5d10373b553004176efcd0c035ae7957f147dafe9ea7a,neutral,neutral,neutral,neutral,3,False
1q6ti20,1767824181.0,2026,1,pennystocks,submissions,SMX,1,807636fd3428de499d678bd8264e72770a2eb84300d58639eea40e3eda7b8d58,neutral,neutral,compra,neutral,2,False
1q6b0q3,1767778352.0,2026,1,pennystocks,submissions,SLS,1,2ada4f24f7098f0ebf3351cb0b56e7789896acebc42ee57aa645bc9ee3f9d5fd,compra,venta,compra,compra,2,False
1t9kk20,1778451076.0,2026,5,pennystocks,submissions,AMD,1,5dfa3abb57b3b909d25d2f8bd46985239879e085bc32f38277b8731221f3fd4a,neutral,neutral,neutral,neutral,3,False
nx2wdkl,1767276254.0,2026,1,pennystocks,comments,SLS,1,c7ba47fd600e571c085d3c4c6e8dfb31b09d72bc2c2cbc2d738c272e809bf0ad,compra,compra,compra,compra,3,False
ojc4ibt,1777649601.0,2026,5,pennystocks,comments,XRX,1,0fdca8b5d4082eb5e3ec18c49a484b6d3dca87743ec6816fa7b465199a596166,compra,compra,compra,compra,3,False
1q21pzw,1767368238.0,2026,1,pennystocks,submissions,AIRE,2,522bffbb86ffd3985ca40bfdaf4bdfe86b66de5418ecfe7fbed2e21bd3c71558,compra,neutral,compra,compra,2,False
ojblytx,1777644418.0,2026,5,pennystocks,comments,TMC,1,33b72a43e98c22829986b6634327d15cfb369883147f743337458715a33ee6be,neutral,neutral,neutral,neutral,3,False
nx4u8ge,1767298744.0,2026,1,pennystocks,comments,DVLT,1,141a683e398254a1670e417eaee7ccd3f0a2b8c6dafdd4655146d6300ad4c626,neutral,neutral,neutral,neutral,3,False
1t8qnp7,1778369833.0,2026,5,pennystocks,submissions,ON,2,3b7b67ff4350b6c4645957132499eca460783fc68de477a6dbd9316f1c8cca6d,neutral,compra,compra,compra,2,False
nx3qkbw,1767286810.0,2026,1,pennystocks,comments,SLS,1,023ccd45030c6824853bde4b03479d2c72bee74386b264948fa2de48a3d34882,compra,compra,compra,compra,3,False
1t1zzv0,1777751721.0,2026,5,pennystocks,submissions,SKLZ,1,dc62dbfa7834834175560f8eb20bfe2accb40ad60c3993920f402f6938ed1d3a,neutral,neutral,compra,neutral,2,False
nx7x1rf,1767340170.0,2026,1,pennystocks,comments,SLS,1,07957569728f619bc7ad0d27d705de1962d8406505866add0e2490a8b3e11911,neutral,neutral,neutral,neutral,3,False
ojbfphj,1777642532.0,2026,5,pennystocks,comments,SOBR,1,06855e532a80e68e923cdb9f67ddde16c1eb12e7f4d1ddd64f722e76b0301e48,neutral,neutral,neutral,neutral,3,False
1q6qnm3,1767817662.0,2026,1,pennystocks,submissions,ATER,1,5898edad375d077a9dde88bec7c62d0ac1d1217d5f7bad97e15f6ef7a40e5356,compra,compra,compra,compra,3,False
oj8bl9f,1777594968.0,2026,5,pennystocks,comments,DRUG,1,65bad11d02a092bd15ef28d9ee49283d9cc69068c20fdc84776319163141559b,neutral,neutral,neutral,neutral,3,False
nx3xe7k,1767288955.0,2026,1,pennystocks,comments,SLS,1,c2657aa6e4cf18b7c7d5f5750a43af13c082e92eaf92ff3ab3e3a7a8d57a6146,compra,compra,compra,compra,3,False
nx911tn,1767360778.0,2026,1,pennystocks,comments,UAVS,1,a6dffcfb2a2a19fce2d8ae358639d0c346d44c8fff9019f6e94cb789c249ae19,compra,compra,compra,compra,3,False
1tazbr3,1778586854.0,2026,5,pennystocks,submissions,LFVN,1,390da999e07a9cb1bbefb3aad3a6b0ed5e7b22b13146f2c75b45129de77abf2c,compra,compra,compra,compra,3,False
nx7wbio,1767339759.0,2026,1,pennystocks,comments,NUAI,1,c263f827d1224e14cf138bde4dcc2ca9546a2a411356e9567549209d8d3c92bb,neutral,neutral,neutral,neutral,3,False
1q779cx,1767863919.0,2026,1,pennystocks,submissions,MP,2,2fd486ee3e91dee18874c6173b4a0baa6678865b8637e2b6c37eb8e6108e8fe5,neutral,compra,compra,compra,2,False
ojc1w2v,1777648887.0,2026,5,pennystocks,comments,XRX,1,46e167fd023f6c7b60054b4e96485fb6dad6e3c0367e7612ac398cfdf47adebf,compra,compra,compra,compra,3,False
1q7g5ej,1767889336.0,2026,1,pennystocks,submissions,SMX,1,0e304a39027e768e84fc327c4175fa5a767843cfe82116246bf7207050a1f47a,compra,neutral,compra,compra,2,False
ojbfjrq,1777642482.0,2026,5,pennystocks,comments,SEGG,1,1a05ceee5b7bbbac865a195f005db255b999ceb67549ba944e097c5dfae03a93,compra,compra,compra,compra,3,False
1tc1p0w,1778683314.0,2026,5,pennystocks,submissions,OPTT,1,d630ce13630000d345d4b43acd38578d86c3ba1e9485ff27ab83d04dd0e10c85,compra,compra,compra,compra,3,False
nx958bt,1767362282.0,2026,1,pennystocks,comments,BURU,1,d9f8f515d42f8d9dd6954158a08891f408a66213ae4ed71b7926e30fc6e30f97,venta,neutral,venta,venta,2,False
1q2fdry,1767399487.0,2026,1,stocks,submissions,CVX,2,31d8171e25b441279194ea383e020cbd3355ce00ea33a3bb30574a4134029004,neutral,neutral,neutral,neutral,3,False
nx2vflv,1767275858.0,2026,1,stocks,comments,RKLB,1,cabd4d5c3152c494524180575090ce2ecfe8e7ac25fa0a240dbe9d94c999cefd,neutral,neutral,compra,neutral,2,False
1q5mert,1767715055.0,2026,1,stocks,submissions,CVNA,1,e2fcd92e17cba5591b4fae22d7b166549a076809adc72189eca291dc834ff269,venta,venta,venta,venta,3,False
1t69rxj,1778158631.0,2026,5,stocks,submissions,SNAP,1,bd5d82cff1dc40658a69f8695ab8e1a6f9ea83879256a1d8f7ad613a50592d4b,neutral,neutral,compra,neutral,2,False
1q0v20i,1767239585.0,2026,1,stocks,submissions,AVGO,5,5b0ce183124a6b0627bc221b0fe353755d61bab1ea6136d02f44495498d49ff6,neutral,neutral,neutral,neutral,3,False
1t4illh,1777994510.0,2026,5,stocks,submissions,NBIS,2,7d15e5aa3aa196536d9f24038296459da4a32573b49cdb5664ca3fb7f6e54576,compra,neutral,compra,compra,2,False
ojdzbft,1777668327.0,2026,5,stocks,comments,AAPL,1,58504b4ff8402d4188edcf24f058a940a0cff5bc09becb0769223fe3c96491d2,compra,compra,compra,compra,3,False
1q5d9zo,1767688703.0,2026,1,stocks,submissions,NVO,1,c0509d266393790a2a7d0eb45ab110dd2e1a45eaa7f3e34aea7f2fb84803ca9e,neutral,neutral,neutral,neutral,3,False
nx25fzz,1767261476.0,2026,1,stocks,comments,GOOG,2,afad78e2df1a947c5e878ea80f3445eff47abea375afbb4dd4f12e1c9b47fb2c,neutral,neutral,neutral,neutral,3,False
oj908tw,1777603723.0,2026,5,stocks,comments,RDDT,1,9a3c2ccec506822c7dbfba56be3c330c5a8535b288190a8cbe34d03e165cb377,compra,compra,compra,compra,3,False
1t2hmtx,1777803545.0,2026,5,stocks,submissions,LLY,2,e186ac52cd97efbb53876a0ed1f82af2e13f2681370be46e2e9f22b43cc05fa8,neutral,neutral,neutral,neutral,3,False
nx143z3,1767240444.0,2026,1,stocks,comments,ASTS,2,192863a0c5decaed3e095e89944502ccfd92e7090caf6757418ef1f024194e89,neutral,compra,neutral,neutral,2,False
1t1qxp3,1777730953.0,2026,5,stocks,submissions,NBIS,1,9d25443d5ae53b0ebdfc4b642cc048cc564f7756d016527e0e2098b878bb7a14,neutral,neutral,neutral,neutral,3,False
1q1r27d,1767334334.0,2026,1,stocks,submissions,AAPL,8,313acc186d3ac14be503f3baad4ca6f2f87547ce660a31b386944fed24ad24fc,neutral,neutral,neutral,neutral,3,False
nx0picv,1767234489.0,2026,1,stocks,comments,NVDA,2,f2d084a620caa500f864eff8abae06a3e602034748c119f3e4c5b6a21fb056b5,neutral,compra,neutral,neutral,2,False
1q5lpgd,1767713481.0,2026,1,stocks,submissions,LYFT,4,843bbc3b7f779447d5d38a7860fa8f4b37443f9f0a7aa966df666dcf6f429b90,neutral,neutral,neutral,neutral,3,False
nx0icqv,1767231669.0,2026,1,stocks,comments,OKLO,1,5e0e38259511dd1e8437744282cbd36824487f50a5b42bd7d81b6014f4fb7053,compra,compra,compra,compra,3,False
ojc16za,1777648697.0,2026,5,stocks,comments,CAT,1,940dc58bad13d5e6381ed77dca65cc5a1a6b3e187f1cdacbb26bd910e7de0c1d,neutral,neutral,neutral,neutral,3,False
1q10xsk,1767262168.0,2026,1,stocks,submissions,ASTS,2,e96b15ac308ac279e601228a8f0f624acb3a1638f441b6538b07b3236ddcda67,neutral,compra,neutral,neutral,2,False
1q1u2w8,1767345302.0,2026,1,stocks,submissions,MSFT,1,a6af469d9aa4a3a1dffc86cca35eb377d85513b5c01c26533347560fc9be6963,compra,compra,compra,compra,3,False
1q4pccv,1767628445.0,2026,1,stocks,submissions,ASTS,1,df4a57dcffa5ef0ee62d60692896e2f2531e49d05f11fe68d5eacd4809269697,neutral,neutral,neutral,neutral,3,False
1q263hm,1767377830.0,2026,1,stocks,submissions,ADBE,1,f401f3b8bdbfda1a93fe6cc5a73cd316958e62d069ae47830dbd9366db877aa6,neutral,compra,compra,compra,2,False
1q1ziog,1767362890.0,2026,1,stocks,submissions,BYD,1,be545648ca971d1446fb3c1c7f539d6f8b5594a00e6987aa78ed4c339a4e7b1f,neutral,neutral,neutral,neutral,3,False
ojd6cmr,1777659977.0,2026,5,stocks,comments,AMD,1,b88b23e03acd3d7b678f309c71ae9b4f34629f37a2b686b36fd70cd3c6df13cc,compra,compra,compra,compra,3,False
1t338bw,1777856966.0,2026,5,stocks,submissions,MOD,1,a8195eee66a169b18673e95992a8d09ddfb6f6b14942b615b3a8b9f7d941dedd,neutral,neutral,compra,neutral,2,False
nx33vrk,1767279249.0,2026,1,stocks,comments,AMZN,1,ca93e66cf6fccd59285a961c7e71d253f2dae5ab752cbc7a3403d59f91f36ff9,neutral,neutral,neutral,neutral,3,False
nx2mmwg,1767271813.0,2026,1,stocks,comments,CAT,1,3621d79d5c52c3de017fefb8d2edbe0ffb65b45d6c77d9fbd784027079fd6fde,compra,compra,compra,compra,3,False
ojbh4a4,1777642966.0,2026,5,stocks,comments,META,1,49bf9fd6641a2e1011928ec884e96dbea71d2bf49568c271ce4ea20d686dba9c,neutral,neutral,neutral,neutral,3,False
1t4uttl,1778020736.0,2026,5,stocks,submissions,AMD,1,6349ad14031318a48fe22a52c83a55b1ed1fa70f3cb61e69f575f2846f93106a,neutral,compra,compra,compra,2,False
nx28frs,1767263383.0,2026,1,stocks,comments,MU,1,fbcbcfe7be7af7b8dfa47ca08ed41a768c684b611f566aad4251472aa4051946,compra,neutral,neutral,neutral,2,False
1q10m0b,1767260867.0,2026,1,stocks,submissions,YYAI,1,6cfd1dbea9837ecf21b8c264fbaa225d75ee01f880b7a2369654267b981babd8,compra,neutral,neutral,neutral,2,False
1t5sjaf,1778107589.0,2026,5,stocks,submissions,RBLX,1,413b8741aecb9c601270963b1e026fac74ce2c3f1e2e28de2a7c3e5ad8b879b7,compra,compra,compra,compra,3,False
ojdpifk,1777665488.0,2026,5,stocks,comments,META,1,26ab5ea9d7ca38351123256d1bf32c66d32e55a4237c8b8b59d9fa8f78e66ffe,neutral,neutral,neutral,neutral,3,False
1t5sxfx,1778108533.0,2026,5,stocks,submissions,MSFT,1,8c7618ee93c0146b96932ed21bbc0308d043a14b192e42957f2f5e386a7c67f9,venta,venta,venta,venta,3,False
1q29rqb,1767386001.0,2026,1,stocks,submissions,META,3,7c9eafc61b4c03e841e921b032d4f6b055594c1d72e314d5c7ca0002a4592717,neutral,neutral,neutral,neutral,3,False
1t0ur7q,1777645126.0,2026,5,stocks,submissions,AAPL,1,d3176a27d86b41eb0ef975db7f7d70309fc07d5c817b19a10f3380c98caf6b33,compra,compra,compra,compra,3,False
1t4p0f9,1778007757.0,2026,5,stocks,submissions,CLX,1,6c2836a60623e7f1ec43912d0db3040fefa34916911857e6f4c5a9e7a047256e,compra,compra,compra,compra,3,False
nx282yh,1767263153.0,2026,1,stocks,comments,ASTS,3,01c08096a3c037a4c541b8df7c430bfac6fe2c7615ce843c76ed3da61f4d8fff,compra,neutral,compra,compra,2,False
1t0ubfi,1777644145.0,2026,5,stocks,submissions,GOOGL,1,ba49f3d96ebfd6cb3a7379b780d62c340183c4d7ba34d100462ff8913b097ed5,compra,compra,compra,compra,3,False
ojenqgj,1777676171.0,2026,5,stocks,comments,EBAY,1,c7a276da4c354a1a19e696478ad8db0bf9180fb279b117ab9037e42dd9178499,neutral,neutral,neutral,neutral,3,False
ojc8pkh,1777650744.0,2026,5,stocks,comments,ON,1,4674137867b3bde8cc75fa001aadd16fc418b8f28ff0ab89081c5d12a1860ac6,neutral,neutral,neutral,neutral,3,False
ojbx27z,1777647558.0,2026,5,stocks,comments,META,2,f53f730fc65cea3d920910ac5d58b57da7517a71c868457259997b762da15d66,venta,venta,venta,venta,3,False
nx1ke6x,1767248500.0,2026,1,stocks,comments,ORCL,1,303c2382d70f797554a27c612f228481c2c0fa253f8e813824f85f80e5cd4189,venta,venta,venta,venta,3,False
nx2yx5j,1767277297.0,2026,1,stocks,comments,NBIS,1,862ce3068ecb52991d420e2f7faae67ea5b0d2c07ac86d3e469bcc34c580964d,venta,venta,venta,venta,3,False
1t2cmo4,1777786358.0,2026,5,stocks,submissions,NOK,1,086a4ee22e7046b9c209106261bc3dbc30b8913349a318f59393661287155817,neutral,neutral,compra,neutral,2,False
1q1loi0,1767318464.0,2026,1,stocks,submissions,AMPX,12,76635a2810691b07373b4ddaec80af7f9a87b74404be31602a20af88377fdb4d,compra,neutral,compra,compra,2,False
1t0dpna,1777594751.0,2026,5,stocks,submissions,NVDA,2,b89e329d5273eb6d06f32987b41d50c13787a2e560eeddd97c3629c49ed08bdc,neutral,neutral,neutral,neutral,3,False
ojaukxb,1777635210.0,2026,5,stocks,comments,AMD,4,76f4d5abe2d61be07d4501f38eb68afe6465e8ef037c0792a5a8eee2701e6a0a,neutral,venta,compra,compra,1,True
ojcgen5,1777652882.0,2026,5,stocks,comments,AAPL,1,31bec123d8a0e99294e0593b140fe186bc28995dda922dd3774fdf7381f15cf6,compra,compra,compra,compra,3,False
1t1bzcx,1777685036.0,2026,5,stocks,submissions,META,1,967108bc5ec5a080b701ca79ea47c6c9e7e4b72723a1ffc0a0961227a30f0757,neutral,neutral,neutral,neutral,3,False
nx1at2k,1767243505.0,2026,1,stocks,comments,JPM,1,2fe7779fc37579004457c6ca5067ae4a352220fbc4b98fe7ddf183b5fcfee8f8,neutral,neutral,neutral,neutral,3,False
1q2ytms,1767457570.0,2026,1,stocks,submissions,SMX,1,fdbe80ddbe8aef364f231bbf162bb1d7bac715627c34947fc80578d6ae2539ec,neutral,neutral,neutral,neutral,3,False
nx1tsz3,1767253995.0,2026,1,stocks,comments,ALOT,2,7b50430b1b7907d93070d829154e271cc584690cf6d26c682aff4e2f1f589bac,neutral,venta,neutral,neutral,2,False
ojcvtzt,1777657073.0,2026,5,stocks,comments,AMD,1,dbb2999077809fc458131b7c8014f0747281f56058088e533bd96b215068af8a,neutral,neutral,neutral,neutral,3,False
ojd3l0b,1777659196.0,2026,5,stocks,comments,ASML,1,3892edc0b1fd1a87870be913860298afb1311fbd9e2e576e68dac0e36fd70006,neutral,neutral,neutral,neutral,3,False
1t51qna,1778039240.0,2026,5,stocks,submissions,GOOGL,1,a9497e52ffe15022087254f60f9124ea9273bf460f9be016a88bfa7e488f30b8,neutral,neutral,neutral,neutral,3,False
nx332eb,1767278942.0,2026,1,stocks,comments,META,1,04ca25aabdb067c8124bbdec968e6bc76a648c9982021d5f9c5cece2caca945d,compra,compra,compra,compra,3,False
nx32zqh,1767278914.0,2026,1,stocks,comments,RKLB,2,11377729be189d070fe97eefa467c43c87f7bbdb40ed8b50a06b2c84a3ba3723,neutral,neutral,neutral,neutral,3,False
1t27831,1777770199.0,2026,5,stocks,submissions,MSFT,1,599a9790a56b1b89f74f87f6d2be46a1f7ea251631b5bfe2e825c53c92cc0197,neutral,neutral,neutral,neutral,3,False
1t4v54x,1778021510.0,2026,5,stocks,submissions,CELH,2,94815cff28cb7036ac03d71af8f99d965407dcb7511d56238fd0848a4db7af98,neutral,neutral,neutral,neutral,3,False
